词,背景弹幕评论词数,R,背景词数乘R,wiki词数,wiki权重,词库估计词数,R口径,R分子_全tag总量,R分母_样本总量
时事,6,1.1036720331575072,6.622032198945043,0,1.0,6.622032198945043,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
本质,6,1.1036720331575072,6.622032198945043,0,1.0,6.622032198945043,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
水无,6,1.1036720331575072,6.622032198945043,0,1.0,6.622032198945043,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
求图,6,1.1036720331575072,6.622032198945043,0,1.0,6.622032198945043,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
质量,6,1.1036720331575072,6.622032198945043,0,1.0,6.622032198945043,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
逆天,6,1.1036720331575072,6.622032198945043,0,1.0,6.622032198945043,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
作监,5,1.1036720331575072,5.518360165787536,1,1.0,6.518360165787536,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
分镜,5,1.1036720331575072,5.518360165787536,1,1.0,6.518360165787536,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
别说,5,1.1036720331575072,5.518360165787536,1,1.0,6.518360165787536,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
塑造,5,1.1036720331575072,5.518360165787536,1,1.0,6.518360165787536,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
天天,5,1.1036720331575072,5.518360165787536,1,1.0,6.518360165787536,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
实在,5,1.1036720331575072,5.518360165787536,1,1.0,6.518360165787536,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
符合,5,1.1036720331575072,5.518360165787536,1,1.0,6.518360165787536,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
绝望,5,1.1036720331575072,5.518360165787536,1,1.0,6.518360165787536,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
老年,5,1.1036720331575072,5.518360165787536,1,1.0,6.518360165787536,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
西瓜,5,1.1036720331575072,5.518360165787536,1,1.0,6.518360165787536,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
起飞,5,1.1036720331575072,5.518360165787536,1,1.0,6.518360165787536,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
下降,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
不仅,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
会员,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
光是,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
剩下,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
发挥,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
基本上,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
好久,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
射手,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
打不开,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
接下来,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
概率,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
深处,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
犹豫,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
组建,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
配角,4,1.1036720331575072,4.414688132630029,2,1.0,6.414688132630029,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
不管,3,1.1036720331575072,3.3110160994725213,3,1.0,6.311016099472521,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
中期,3,1.1036720331575072,3.3110160994725213,3,1.0,6.311016099472521,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
乌丸莲,3,1.1036720331575072,3.3110160994725213,3,1.0,6.311016099472521,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
取消,3,1.1036720331575072,3.3110160994725213,3,1.0,6.311016099472521,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
大胆,3,1.1036720331575072,3.3110160994725213,3,1.0,6.311016099472521,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
就要,3,1.1036720331575072,3.3110160994725213,3,1.0,6.311016099472521,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
很棒,3,1.1036720331575072,3.3110160994725213,3,1.0,6.311016099472521,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
扔掉,3,1.1036720331575072,3.3110160994725213,3,1.0,6.311016099472521,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
投手,3,1.1036720331575072,3.3110160994725213,3,1.0,6.311016099472521,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
死罗神,3,1.1036720331575072,3.3110160994725213,3,1.0,6.311016099472521,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
眼熟,3,1.1036720331575072,3.3110160994725213,3,1.0,6.311016099472521,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
这才,3,1.1036720331575072,3.3110160994725213,3,1.0,6.311016099472521,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
造型,3,1.1036720331575072,3.3110160994725213,3,1.0,6.311016099472521,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
道理,3,1.1036720331575072,3.3110160994725213,3,1.0,6.311016099472521,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
一度,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
一边,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
中间,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
兄妹,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
全员,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
几天,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
几集,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
发现自己,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
听柯南,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
喝酒,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
多拉,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
嫁给,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
惊喜,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
愿意,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
战斗力,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
技巧,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
报复,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
报恩,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
收尾,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
改编,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
政治,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
无聊,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
暗恋,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
替代,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
牵扯,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
理论,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
病毒,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
眯眯眼,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
突出,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
老弟,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
表妹,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
诡异,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
距离,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
退出,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
风波,2,1.1036720331575072,2.2073440663150143,4,1.0,6.207344066315015,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
下去,1,1.1036720331575072,1.1036720331575072,5,1.0,6.103672033157507,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
不靠,1,1.1036720331575072,1.1036720331575072,5,1.0,6.103672033157507,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
专用,1,1.1036720331575072,1.1036720331575072,5,1.0,6.103672033157507,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
两边,1,1.1036720331575072,1.1036720331575072,5,1.0,6.103672033157507,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
中枪,1,1.1036720331575072,1.1036720331575072,5,1.0,6.103672033157507,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
丸子,1,1.1036720331575072,1.1036720331575072,5,1.0,6.103672033157507,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
