视频标题,BVID,用户名,评论内容
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,瑾瑾宝,73要是敢把秀一写死，我真的刀片寄到日本[阴险][阴险][阴险]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,兔头女王消消乐,喜欢黑长直[奸笑]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,账号已注销,赤井秀一嘿嘿嘿嘿
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,宇宙外貌协会会长,太帅了太帅了我说累了[打call][打call]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,黑衣天王重庆分王,tmd 真的太帅了
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,略略略略略略略呦呦,柯南里性张力Max
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,WwWYabi,太帅！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,阿良元元,好帅啊！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,自暴自弃的酒红栗子,就想问问这种炫酷的歌词字幕是怎么做的呀
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,卡夫卡的异想世界,就觉得名柯里最帅的就是他了，真就是到我心巴了[害羞]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,猛女小轩,想知道他到底是对内个FBI女的是真心还是小哀的姐姐
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,赮毕钵罗吃菠萝,急需赤井秀一来玩弄我的感情[脱单doge]赌命也行[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,楼上喵只顾吃不理我,前期的长发秀一真是太鲨我了……
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,傅麦芮,没人剪长发的秀一吗[妙啊]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,oohSehun_vivi_,妈呀 小时候觉得赤井秀一最帅
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,对酒听雨,求封面[喜欢]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,Yekkki_,赤井秀一啊啊啊啊！！！！！鲨我！！[大哭][大哭]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,bbtjdvkjn,虽然好多人都说他渣，但我真的好喜欢秀一，比起猫哥更喜欢秀一，这个男人一出现就击中了我的心。可能我就喜欢黑长直的熟男吧[保卫萝卜_哭哭]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,我的挚爱是个小天使啊,初中刚看到红与黑的对决就喜欢上赤井了，然后后来赤井假死我哭惨了，还写了篇我和赤井的同人文哈哈哈哈哈哈笑死
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,来杯芋圆波波二锅头,打琴酒脸的是哪部啊
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,云厘滴答酱,关于男人味[OK]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,云厘滴答酱,看这番就喜欢 赤井秀一 和 宫野志保[笑哭]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,小沅哔哩哔,啊啊啊啊啊啊啊啊啊啊啊赤井秀一啊！！！！啊啊啊啊啊啊啊啊啊啊
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,花间酒DD,看到后面一段，原来秀一和琴酒对过狙吗[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,巍山赵子龙,我觉得前中期秀的画风超帅，细长的眼睛，满是高冷和精明，后期感觉眼睛有点大，不太聪明的样子哈哈哈哈
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,冰糖小玉,我失忆了 秀一和琴酒对狙是哪里面的啊有没有好心人告诉我[酸了]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,升阳总攻,封面 交出来 别逼我求你
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,我猜你猜我猜我不猜,他一下狙到了我的心。。。巴上[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,晏zzZ晏,离婚两年了突然看到他的视频，本以为已经伤透了心封心锁爱，没想到看一眼就爱火重燃，谢谢热心up发的视频，我和赤井秀一已经复婚，感谢你为我们的爱情做出的贡献[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,游侠宁瑾,老公好帅[Cat2_FallInto!][Cat2_FallInto!]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,venatorD,剪得好棒！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,杨枝甘露没有西柚粒,一进来我就三连了
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,馨strive,论收藏比赞多……
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,-萨斯给-_,评论区的苦茶子收一下 都没地方站了
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,肉肉是软的,[脱单doge][脱单doge][脱单doge]秀一我老公[喜欢][喜欢]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,bili_28204755390,首页通知书！[打call]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,imlee-__-,狙击手那个电影真的是离谱，不过最后一声了解又觉得很值得。
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,dugieifieidj,我的爱[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,普普快乐星球粉丝首站,赤井秀一好帅[鼓掌][鼓掌]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,末蓝星-,用pr剪的嘛，剪的好好！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,部部不吃糖,看你们一个一个白日梦飞出了天窗，有这点时间做什么不好，看什么视频？不像我那么忙只能抽出时间放松一下刷刷视频，不说了，我和赤井秀一的婚礼请柬还没写完[脸红]今晚要熬夜写了
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,登登等等灯灯等等噔噔,有没有文，有没有大大产粮
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,独立而生周而复始,sexy[脱单doge]辣到我了[热]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,甜粥咸粥都是好粥,我的二次元老公[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,大船载小船,但是真的猫猫就很蛊我啊，我对秀到还比较无感[doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,燕明霁,秀一老公[给心心][给心心][给心心][给心心]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,彩虹云星,琴酒莫名出戏[doge][doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,trwdi,拜托，秀一是名柯中最有男人味的男人好吗？
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,莫得喵,同枕多年 还是会被老公帅到[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,顾wind_,拜托，秀一超帅的，这可是我男人（￣▽￣）
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,叫我大白就可以了,我这个暑假，刚把柯南从第一集看到现在的1000多集，包括电影。吃饭看，睡觉前看，睡醒了立马看，赤井秀一真的，我个人觉得（划重点），红方不可或缺的一名大将[脱单doge][脱单doge][脱单doge][脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,叫我大白就可以了,赤井秀一，我的互联网第一老公[脱单doge][脱单doge][脱单doge][脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,Paris_散步道,@jdjdnrnghh 我决定找一个用awm的男朋友
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,Katchia,不愧是我老公[脱单doge][脱单doge][脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,朦朦布时雨,这个男人真的好帅
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,舒殊疏,@卷網小肆-
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,最棒的猫猫侦探,太帅了。可惜和他谈感情真的没好下场，建议姐妹们轮流睡，睡完就跑
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,非酋也是反向欧皇,怎么才能睡猫哥，在线等挺急的[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,BourbonWhiskey-,银色子弹
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,想吃爆辣的麻辣烫,秀一是我老公[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,顿顿吃不饱饭,首页通知
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,流木今天还是很4k,剪的好棒！！表示踩点很爽！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,不废獾,我对男性只有一瞬间的奇怪感觉。
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,冰冷雨雨,你好 秀 结芬[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,渺衿,[保卫萝卜_哇]他真的好帅啊
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,天赐少女-,本人没看过名柯，对于你们这种痴迷于虚拟角色的行为我很不理解。他们好看归好看，但是终究是不存在的，自己的幸福要自己去追求，绝对不能被虚拟事物蒙蔽了双眼。下周是我和赤井秀一的婚礼，麻烦你们来
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,小李的限定朋友圈,谢谢大家对我老公的喜欢，我会告诉他的[doge][doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,消耗6颗硬币改的名字,啊卡伊！[怪盗基德_献花]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,爱甜的cookie,[抓狂]明明是我老公，不许你们看[大哭]，你们不能看[tv_大哭]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,MilkywayEm,带感[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,味层层层,老公你咋到处沾花惹草阿，真是的[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,此处禁止垂钓,九敏，阿卡伊杀我[tv_色]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,蠢琪233,太带感了[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,KPLAG二诺,老公！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,馒头要伐,真的好帅啊，不愧是我男人[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,早川梨萘萘,赤井秀一是我的男人[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,_太岁,大家好，赤井是我老公，虽然还没公开我们的关系，没见过我父母，没有同居，没有被亲朋好友祝福过，没亲手为他织过围巾，但嘴长在我自己脸上，我说是就是[脱单doge][脱单doge][脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,贴贴狐狸老婆,老公[脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,金币本币,[原神_喝茶]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,竹生雨落,[脱单doge][脱单doge][脱单doge][脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,昭诩w,[脱单doge][脱单doge][脱单doge][脱单doge]
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,春水瑾澜-,有秀一就有我！[脱单doge]
【安室透/零】个人向｜“真相只有—个，正义却饱含泪水…  ”,BV1ow411c7g9,亦-无念,甚至，还是卧底，还是在最危险的组织卧底[笑哭]，这比无间道都忙呀
【安室透/零】个人向｜“真相只有—个，正义却饱含泪水…  ”,BV1ow411c7g9,榭江请微笑,老师剪的好棒[大哭]
【安室透/零】个人向｜“真相只有—个，正义却饱含泪水…  ”,BV1ow411c7g9,澪小欣_,有透子的地方就有我[打call]
【安室透/零】个人向｜“真相只有—个，正义却饱含泪水…  ”,BV1ow411c7g9,母蟑螂求放过,看着看着眼泪就刷一下出来了 从此人人叫他安室 喊他zero的只出现在回忆里 看着好友一个个死去一定很痛苦吧 之前感叹他完美全能 到现在才想起来 教会他的人已经不在了 他是波本 是安室透 可没人记得他也是降谷零 扫墓的人越来越少 要扫的墓却越来越多 爬上楼梯看到景光尸体的时候你在想什么呢 在伊航达的墓前放上牙签的时候你在想什么呢 一个人扫四个人的墓的时候你在想什么呢 我最好的零零。。你本该是幸福的 为自己骄傲自豪的公安警察啊 再也没有人叫他zero了[大哭][大哭][大哭][大哭]
【安室透/零】个人向｜“真相只有—个，正义却饱含泪水…  ”,BV1ow411c7g9,左言右五口,最有魅力的波波[大哭][大哭][大哭]
【安室透/零】个人向｜“真相只有—个，正义却饱含泪水…  ”,BV1ow411c7g9,dz面包,那晚的天台明明没有一个坏人...[大哭]
【安室透/零】个人向｜“真相只有—个，正义却饱含泪水…  ”,BV1ow411c7g9,零酱爱你,如果安室死后，最后也就只有赤井秀一和柯南记得他的本名吧
【安室透/零】个人向｜“真相只有—个，正义却饱含泪水…  ”,BV1ow411c7g9,没有名字让我怎么活哇,五人推出天台，发现上面有四个人[doge]
【安室透/零】个人向｜“真相只有—个，正义却饱含泪水…  ”,BV1ow411c7g9,yagami-kira,好刀好会剪[大哭]一下子体会到原片原台词的魅力了，隐姓埋名，孤独地为正义而战，用许多人的台词一层层揭开零的真实面貌，最后引出警五，“送我归家园”[大哭][大哭]，“初次见面”那里两个声音好巧的设计，还有就是回忆部分整个调色偏灰白再定格转黑白更刀了啊啊啊啊[大哭]，希望火又不希望招来那群只会刷“波本是黑夜”这种话的，老师刀人真的有一手，但是下次请继续刀，文案和歌曲都选的完美
